scientific_name,protein_acc,biosample_acc,target_acc,contig_acc,start_on_contig,end_on_contig,strand,element_symbol,element_name,type,scope,subtype,class,subclass,amr_method,pct_ref_coverage,pct_ref_identity,taxgroup_name,strain,serovar,element_length,reference_element_length,align_length,hmm_acc,hmm_description,geo_loc_name,isolation_source,epi_type,host,asm_acc,collection_date,Run,closest_reference_acc,closest_reference_name,rel_asm_cov,contig_coverage,asm_coverage,amrfinderplus_version,amrfinderplus_analysis_type,refgene_db_version,target_data_id,contig_url,protein_url,hierarchy_node
Staphylococcus aureus,HDB7078406.1,SAMEA2385392,PDT001540600.1,DALNIQ010000001.1,10208,11503,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,H131820848,,431,431,431,,,,,,,GCA_027200085.1,,ERR540880,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.957143,134,140,3.11.26,COMBINED,2023-08-08.2,12709129,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1540/600/DALNIQ010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HDB/707/840/HDB7078406.1.faa.gz,pbp4
Staphylococcus aureus,HDB6421038.1,SAMEA2385590,PDT001540702.1,DALMZM010000007.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,H133740109,,431,431,431,,,,,,,GCA_027195045.1,,ERR540982,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.96129,149,155,3.11.26,COMBINED,2023-08-08.2,12710149,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1540/702/DALMZM010000007.1.fna.gz,gs://ncbi-pathogen-proteins/HDB/642/103/HDB6421038.1.faa.gz,pbp4
Staphylococcus aureus,HDB6390825.1,SAMEA2385253,PDT001540744.1,DALMZC010000011.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,H130200237,,431,431,431,,,,,,,GCA_027194845.1,,ERR541024,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.982249,166,169,3.11.26,COMBINED,2023-08-08.2,12710569,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1540/744/DALMZC010000011.1.fna.gz,gs://ncbi-pathogen-proteins/HDB/639/082/HDB6390825.1.faa.gz,pbp4
Staphylococcus aureus,HDC9853587.1,SAMEA3929202,PDT001546646.1,DALTDQ010000004.1,84458,85753,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,20122459,,431,431,431,,,,,,,GCA_027466605.1,,ERR1557577,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.01835,111,109,3.11.26,COMBINED,2023-08-08.2,12752379,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1546/646/DALTDQ010000004.1.fna.gz,gs://ncbi-pathogen-proteins/HDC/985/358/HDC9853587.1.faa.gz,pbp4
Staphylococcus aureus,HDC9475908.1,SAMEA3923914,PDT001546871.1,DALSXJ010000007.1,10208,11503,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,20120862,,431,431,431,,,,,,,GCA_027463325.1,,ERR1595660,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.99115,112,113,3.11.26,COMBINED,2023-08-08.2,12754009,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1546/871/DALSXJ010000007.1.fna.gz,gs://ncbi-pathogen-proteins/HDC/947/590/HDC9475908.1.faa.gz,pbp4
Staphylococcus aureus,HDC9462553.1,SAMEA3923928,PDT001546878.1,DALSXF010000010.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,20120891,,431,431,431,,,,,,,GCA_027463265.1,,ERR1595667,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.01695,120,118,3.11.26,COMBINED,2023-08-08.2,12754059,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1546/878/DALSXF010000010.1.fna.gz,gs://ncbi-pathogen-proteins/HDC/946/255/HDC9462553.1.faa.gz,pbp4
Staphylococcus aureus,HDC9330447.1,SAMEA3923922,PDT001546952.1,DALSVM010000001.1,781371,782666,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,20121132,,431,431,431,,,,,,,GCA_027462465.1,,ERR1595741,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.95082,116,122,3.11.26,COMBINED,2023-08-08.2,12754499,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1546/952/DALSVM010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HDC/933/044/HDC9330447.1.faa.gz,pbp4
Staphylococcus aureus,HDC9165772.1,SAMEA3924116,PDT001547060.1,DALSSS010000016.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.61,Staphylococcus aureus,20121509,,431,431,431,,,,,,,GCA_027460945.1,,ERR1595849,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.00952,106,105,3.11.26,COMBINED,2023-08-08.2,12755259,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1547/060/DALSSS010000016.1.fna.gz,gs://ncbi-pathogen-proteins/HDC/916/577/HDC9165772.1.faa.gz,pbp4
Staphylococcus aureus,HDC8338755.1,SAMEA3929396,PDT001547393.1,DALSIH010000001.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,20122858,,431,431,431,,,,,,,GCA_027350525.1,,ERR1640978,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.96875,155,160,3.11.26,COMBINED,2023-08-08.2,12748999,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1547/393/DALSIH010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HDC/833/875/HDC8338755.1.faa.gz,pbp4
Staphylococcus aureus,HDC8332807.1,SAMEA3929398,PDT001547395.1,DALSIE010000013.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,20122862,,431,431,431,,,,,,,GCA_027350445.1,,ERR1640980,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.00658,153,152,3.11.26,COMBINED,2023-08-08.2,12749019,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1547/395/DALSIE010000013.1.fna.gz,gs://ncbi-pathogen-proteins/HDC/833/280/HDC8332807.1.faa.gz,pbp4
Staphylococcus aureus,HDC8334046.1,SAMEA3929403,PDT001547398.1,DALSIF010000001.1,797781,799076,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,20122876,,431,431,431,,,,,,,GCA_027350405.1,,ERR1640983,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.92,138,150,3.11.26,COMBINED,2023-08-08.2,12749029,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1547/398/DALSIF010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HDC/833/404/HDC8334046.1.faa.gz,pbp4
Staphylococcus aureus,HDC8320011.1,SAMEA3929408,PDT001547401.1,DALSIA010000001.1,781460,782755,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,20122884,,431,431,431,,,,,,,GCA_027350305.1,,ERR1640986,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.923611,133,144,3.11.26,COMBINED,2023-08-08.2,12749059,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1547/401/DALSIA010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HDC/832/001/HDC8320011.1.faa.gz,pbp4
Staphylococcus aureus,WP_103146374.1,SAMN32208347,PDT001549782.1,NZ_JAPVMB010000001.1,1197983,1199278,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,CBP380,,431,431,431,,,Italy: San Giovanni Rotondo,Respiratory sample,clinical,Homo sapiens,GCA_027271645.1,2016,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.12.8,COMBINED,2024-01-31.1,33080779,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1549/782/NZ_JAPVMB010000001.1.fna.gz,gs://ncbi-pathogen-proteins/WP_/103/146/WP_103146374.1.faa.gz,pbp4
Staphylococcus aureus,WP_103146374.1,SAMN32208331,PDT001549803.1,NZ_JAPVMR010000001.1,140221,141516,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,CBP335,,431,431,431,,,Italy: Perugia,Respiratory sample,clinical,Homo sapiens,GCA_027272085.1,2016-03-03,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.12.8,COMBINED,2024-01-31.1,33081799,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1549/803/NZ_JAPVMR010000001.1.fna.gz,gs://ncbi-pathogen-proteins/WP_/103/146/WP_103146374.1.faa.gz,pbp4
Staphylococcus aureus,WP_103146374.1,SAMN32208330,PDT001549804.1,NZ_JAPVMS010000001.1,1255488,1256783,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,CBP334,,431,431,431,,,Italy: Perugia,Respiratory sample,clinical,Homo sapiens,GCA_027272095.1,2016-04-12,,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,,,,3.12.8,COMBINED,2024-01-31.1,33081829,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1549/804/NZ_JAPVMS010000001.1.fna.gz,gs://ncbi-pathogen-proteins/WP_/103/146/WP_103146374.1.faa.gz,pbp4
Staphylococcus aureus,HDD8207334.1,SAMEA1572318,PDT001552932.1,DALXNT010000008.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS0193,,431,431,431,,,,,,,GCA_027549565.1,,ERR204147,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.01124,90,89,3.11.26,COMBINED,2023-08-08.2,12768499,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1552/932/DALXNT010000008.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/820/733/HDD8207334.1.faa.gz,pbp4
Staphylococcus aureus,HDD8184505.1,SAMEA1572450,PDT001552937.1,DALXNP010000002.1,131627,132922,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS0201,,431,431,431,,,,,,,GCA_027549485.1,,ERR204155,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.02174,94,92,3.11.26,COMBINED,2023-08-08.2,12768549,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1552/937/DALXNP010000002.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/818/450/HDD8184505.1.faa.gz,pbp4
Staphylococcus aureus,HDD6417713.1,SAMEA1572259,PDT001553133.1,DALWPG010000011.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS0304,,431,431,431,,,,,,,GCA_027536645.1,,ERR212862,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.974576,115,118,3.11.26,COMBINED,2023-08-08.2,12770469,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1553/133/DALWPG010000011.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/641/771/HDD6417713.1.faa.gz,pbp4
Staphylococcus aureus,HDD6419848.1,SAMEA1572393,PDT001553139.1,DALWPC010000008.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS0310,,431,431,431,,,,,,,GCA_027536585.1,,ERR212868,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.993827,161,162,3.11.26,COMBINED,2023-08-08.2,12770529,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1553/139/DALWPC010000008.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/641/984/HDD6419848.1.faa.gz,pbp4
Staphylococcus aureus,HDD6342819.1,SAMEA1572481,PDT001553170.1,DALWNX010000014.1,10208,11503,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS0341,,431,431,431,,,,,,,GCA_027535985.1,,ERR212899,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.947368,108,114,3.11.26,COMBINED,2023-08-08.2,12770839,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1553/170/DALWNX010000014.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/634/281/HDD6342819.1.faa.gz,pbp4
Staphylococcus aureus,HDD6340355.1,SAMEA1572559,PDT001553171.1,DALWNW010000021.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS0342,,431,431,431,,,,,,,GCA_027535965.1,,ERR212900,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.927273,102,110,3.11.26,COMBINED,2023-08-08.2,12770849,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1553/171/DALWNW010000021.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/634/035/HDD6340355.1.faa.gz,pbp4
Staphylococcus aureus,HDD5998484.1,SAMEA1572335,PDT001553273.1,DALWJB010000012.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS0444,,431,431,431,,,,,,,GCA_027532625.1,,ERR213003,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.0,99,99,3.11.26,COMBINED,2023-08-08.2,12771829,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1553/273/DALWJB010000012.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/599/848/HDD5998484.1.faa.gz,pbp4
Staphylococcus aureus,HDD5576247.1,SAMEA2663839,PDT001553741.1,DALWDH010000012.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS1217,,431,431,431,,,,,,,GCA_027527625.1,,ERR714847,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.978142,179,183,3.11.26,COMBINED,2023-08-08.2,12773349,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1553/741/DALWDH010000012.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/557/624/HDD5576247.1.faa.gz,pbp4
Staphylococcus aureus,HDD5137369.1,SAMEA2664634,PDT001554099.1,DALVXC010000007.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS1871,,431,431,431,,,,,,,GCA_027524385.1,,ERR715205,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.0068,148,147,3.11.26,COMBINED,2023-08-08.2,12774959,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1554/099/DALVXC010000007.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/513/736/HDD5137369.1.faa.gz,pbp4
Staphylococcus aureus,HDD4460319.1,SAMEA2665020,PDT001554343.1,DALVNS010000002.1,131697,132992,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS2355,,431,431,431,,,,,,,GCA_027519545.1,,ERR730952,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.00383,262,261,3.11.26,COMBINED,2023-08-08.2,12777389,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1554/343/DALVNS010000002.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/446/031/HDD4460319.1.faa.gz,pbp4
Staphylococcus aureus,HDD4301526.1,SAMEA2665067,PDT001554403.1,DALVLL010000001.1,691445,692740,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS2482,,431,431,431,,,,,,,GCA_027518345.1,,ERR736994,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.920245,150,163,3.11.26,COMBINED,2023-08-08.2,12777989,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1554/403/DALVLL010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/430/152/HDD4301526.1.faa.gz,pbp4
Staphylococcus aureus,HDD3826530.1,SAMEA2664155,PDT001554584.1,DALVEM010000008.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS1319,,431,431,431,,,,,,,GCA_027514725.1,,ERR737175,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.98773,161,163,3.11.26,COMBINED,2023-08-08.2,12779799,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1554/584/DALVEM010000008.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/382/653/HDD3826530.1.faa.gz,pbp4
Staphylococcus aureus,HDD3771694.1,SAMEA2664182,PDT001554592.1,DALVEE010000013.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS1342,,431,431,431,,,,,,,GCA_027514565.1,,ERR737183,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.986301,144,146,3.11.26,COMBINED,2023-08-08.2,12779879,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1554/592/DALVEE010000013.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/377/169/HDD3771694.1.faa.gz,pbp4
Staphylococcus aureus,HDD3589634.1,SAMEA2664225,PDT001554658.1,DALVBQ010000018.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS1530,,431,431,431,,,,,,,GCA_027513225.1,,ERR737251,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.992126,126,127,3.11.26,COMBINED,2023-08-08.2,12780539,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1554/658/DALVBQ010000018.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/358/963/HDD3589634.1.faa.gz,pbp4
Staphylococcus aureus,HDD3570332.1,SAMEA2664236,PDT001554664.1,DALVBJ010000019.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS1538,,431,431,431,,,,,,,GCA_027513125.1,,ERR737257,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.0,138,138,3.11.26,COMBINED,2023-08-08.2,12780599,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1554/664/DALVBJ010000019.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/357/033/HDD3570332.1.faa.gz,pbp4
Staphylococcus aureus,HDD3469954.1,SAMEA2664088,PDT001554701.1,DALUZZ010000013.1,10142,11437,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS1577,,431,431,431,,,,,,,GCA_027512365.1,,ERR737294,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.986577,147,149,3.11.26,COMBINED,2023-08-08.2,12780969,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1554/701/DALUZZ010000013.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/346/995/HDD3469954.1.faa.gz,pbp4
Staphylococcus aureus,HDD3364083.1,SAMEA2664199,PDT001554738.1,DALUYN010000013.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS1632,,431,431,431,,,,,,,GCA_027511625.1,,ERR737331,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.984848,130,132,3.11.26,COMBINED,2023-08-08.2,12781329,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1554/738/DALUYN010000013.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/336/408/HDD3364083.1.faa.gz,pbp4
Staphylococcus aureus,HDD3237338.1,SAMEA2664289,PDT001554785.1,DALUWT010000017.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS1675,,431,431,431,,,,,,,GCA_027510745.1,,ERR737378,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.984127,124,126,3.11.26,COMBINED,2023-08-08.2,12781799,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1554/785/DALUWT010000017.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/323/733/HDD3237338.1.faa.gz,pbp4
Staphylococcus aureus,HDD2844002.1,SAMEA2664380,PDT001554926.1,DALURJ010000007.1,10142,11437,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS1700,,431,431,431,,,,,,,GCA_027507925.1,,ERR737519,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.986111,142,144,3.11.26,COMBINED,2023-08-08.2,12783209,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1554/926/DALURJ010000007.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/284/400/HDD2844002.1.faa.gz,pbp4
Staphylococcus aureus,HDD2736798.1,SAMEA2664479,PDT001554973.1,DALUPO010000007.1,10142,11437,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS2128,,431,431,431,,,,,,,GCA_027506925.1,,ERR737566,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.957143,134,140,3.11.26,COMBINED,2023-08-08.2,12783679,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1554/973/DALUPO010000007.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/273/679/HDD2736798.1.faa.gz,pbp4
Staphylococcus aureus,HDD2594947.1,SAMEA2664575,PDT001555019.1,DALUNV010000001.1,10142,11437,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS2222,,431,431,431,,,,,,,GCA_027506055.1,,ERR737612,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.944444,136,144,3.11.26,COMBINED,2023-08-08.2,12784129,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1555/019/DALUNV010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/259/494/HDD2594947.1.faa.gz,pbp4
Staphylococcus aureus,HDD2257957.1,SAMEA2664740,PDT001555140.1,DALUJD010000013.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,MPROS1957,,431,431,431,,,,,,,GCA_027503505.1,,ERR742964,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.975758,161,165,3.11.26,COMBINED,2023-08-08.2,12785339,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1555/140/DALUJD010000013.1.fna.gz,gs://ncbi-pathogen-proteins/HDD/225/795/HDD2257957.1.faa.gz,pbp4
Staphylococcus aureus,HDG4987306.1,SAMN30945139,PDT001559188.1,DAMQGR010000012.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M040397,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027827255.1,2017-09-22,SRR21656414,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.849462,158,186,3.11.26,COMBINED,2023-08-08.2,12813289,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1559/188/DAMQGR010000012.1.fna.gz,gs://ncbi-pathogen-proteins/HDG/498/730/HDG4987306.1.faa.gz,pbp4
Staphylococcus aureus,HDG4822986.1,SAMN30945691,PDT001559248.1,DAMQEJ010000011.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M042440,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027826075.1,2018-03-16,SRR21656474,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.937956,257,274,3.11.26,COMBINED,2023-08-08.2,12813889,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1559/248/DAMQEJ010000011.1.fna.gz,gs://ncbi-pathogen-proteins/HDG/482/298/HDG4822986.1.faa.gz,pbp4
